CustomerID,Age,Gender,Location,IncomeRange,SkinType,PurchaseFrequency,AOV,SubscriptionStatus,WebsiteVisits,EmailClicks,SocialEngagement,CustomerSegment,OrderDate,PurchaseIntervalDays,PaymentMethod,CouponUsed,Product,Returned,Rating,EmailOpenRate,SMSConversion,SocialCampaignClicks,ReferralUsed,LoyaltyProgram,NPS,FeedbackSentiment,SupportTickets
4791,31,Male,Bangalore,50k-75k,Normal,3,1166,No,13,8,6,Repeat,25-05-2024,62,COD,No,Sunscreen,No,4,57,17,32,No,Inactive,8,Negative,3
4792,46,Female,Chennai,50k-75k,Combination,3,2053,No,8,2,7,Churn Risk,18-03-2024,7,Wallet,Yes,Serum,No,1,65,2,0,Yes,Inactive,2,Positive,2
4793,36,Female,Delhi,25k-50k,Normal,2,3611,No,3,0,10,Repeat,21-05-2024,13,COD,No,Conditioner,No,3,35,18,31,No,Inactive,8,Neutral,0
4794,36,Female,Delhi,25k-50k,Combination,3,1336,No,1,4,7,New,02-05-2023,24,UPI,No,Shampoo,No,4,73,2,16,No,Active,4,Neutral,4
4795,19,Female,Bangalore,75k-100k,Dry,0,4681,No,20,7,18,Repeat,05-06-2023,83,Wallet,No,Shampoo,No,2,94,19,4,No,Inactive,9,Positive,1
4796,58,Male,Mumbai,75k-100k,Combination,2,3851,No,13,5,3,VIP,28-07-2025,50,Card,No,Face Wash,No,5,10,16,43,No,Inactive,2,Negative,4
4797,62,Female,Hyderabad,50k-75k,Normal,1,4052,No,2,3,10,New,07-03-2025,58,COD,No,Serum,No,5,38,11,46,No,Inactive,1,Positive,2
4798,32,Female,Delhi,75k-100k,Combination,4,639,Yes,3,9,1,Repeat,08-02-2025,72,UPI,No,Face Wash,No,3,22,8,15,No,Inactive,1,Positive,3
4799,20,Female,Mumbai,50k-75k,Normal,3,2244,No,12,0,10,VIP,04-05-2023,36,Wallet,Yes,Shampoo,No,2,67,15,15,Yes,Inactive,4,Positive,0
4800,28,Male,Hyderabad,75k-100k,Sensitive,6,4143,No,6,0,1,VIP,30-06-2025,47,Wallet,No,Serum,No,5,6,9,11,No,Inactive,0,Positive,2
4801,63,Male,Delhi,25k-50k,Dry,3,853,No,14,5,6,New,26-06-2023,30,COD,Yes,Shampoo,No,5,90,16,34,No,Inactive,6,Positive,4
4802,47,Male,Hyderabad,100k+,Normal,3,3207,Yes,19,4,10,New,17-08-2024,1,UPI,No,Shampoo,No,3,35,15,24,No,Inactive,9,Positive,1
4803,57,Female,Chennai,50k-75k,Oily,1,1595,No,27,4,16,Repeat,15-04-2023,50,COD,Yes,Face Wash,No,4,35,2,12,No,Inactive,3,Positive,0
4804,35,Male,Bangalore,50k-75k,Oily,3,1457,No,3,8,5,VIP,24-02-2023,74,UPI,Yes,Shampoo,No,4,26,2,43,No,Inactive,6,Positive,1
4805,19,Female,Delhi,50k-75k,Combination,3,3891,No,15,6,4,New,31-12-2024,7,COD,No,Sunscreen,No,3,37,19,36,No,Inactive,1,Positive,2
4806,49,Female,Delhi,25k-50k,Sensitive,2,3791,No,11,4,18,New,15-09-2023,14,Wallet,No,Moisturizer,No,5,24,19,43,No,Active,3,Positive,1
4807,25,Female,Chennai,75k-100k,Sensitive,1,4187,No,26,3,3,Repeat,29-04-2025,53,Wallet,No,Shampoo,No,5,97,17,17,No,Inactive,5,Positive,2
4808,39,Female,Delhi,25k-50k,Oily,6,4541,No,16,3,10,New,27-12-2024,87,Card,Yes,Conditioner,Yes,1,15,17,6,No,Inactive,10,Positive,4
4809,23,Male,Delhi,50k-75k,Combination,2,3202,No,16,0,12,New,13-10-2024,51,COD,Yes,Shampoo,No,4,89,5,34,No,Active,0,Positive,2
4810,29,Female,Delhi,50k-75k,Sensitive,2,2781,No,5,1,2,VIP,17-03-2024,36,Card,Yes,Serum,No,3,35,10,47,No,Inactive,2,Negative,2
4811,64,Female,Delhi,50k-75k,Sensitive,5,4778,No,18,7,16,New,26-01-2023,44,Card,No,Serum,No,4,66,13,12,No,Active,3,Positive,3
4812,57,Female,Delhi,25k-50k,Combination,4,1772,No,11,6,11,New,02-11-2023,27,UPI,No,Sunscreen,No,5,98,1,29,No,Active,8,Neutral,2
4813,53,Female,Mumbai,75k-100k,Normal,3,4648,No,15,3,9,New,30-01-2023,16,UPI,Yes,Conditioner,No,3,35,15,46,No,Inactive,0,Neutral,0
4814,32,Male,Delhi,100k+,Oily,2,649,Yes,2,0,5,Repeat,22-05-2023,32,UPI,Yes,Serum,No,2,92,3,21,No,Inactive,0,Positive,2
4815,45,Male,Chennai,50k-75k,Sensitive,3,2906,No,11,3,6,Churn Risk,15-01-2023,15,UPI,No,Conditioner,No,4,21,15,17,No,Active,0,Positive,2
4816,62,Female,Delhi,75k-100k,Normal,5,2952,Yes,21,8,9,New,12-07-2023,80,UPI,Yes,Conditioner,No,5,94,10,17,No,Inactive,2,Positive,4
4817,35,Female,Hyderabad,100k+,Normal,4,845,No,19,3,6,Churn Risk,23-02-2025,14,COD,Yes,Shampoo,No,5,17,19,31,No,Inactive,1,Neutral,4
4818,19,Male,Hyderabad,50k-75k,Normal,6,1853,No,1,0,10,VIP,19-04-2025,44,COD,No,Serum,No,3,60,5,6,No,Active,6,Neutral,2
4819,30,Male,Chennai,100k+,Normal,1,4940,No,0,9,13,Repeat,29-08-2024,3,COD,No,Serum,No,3,52,7,34,No,Active,10,Neutral,3
4820,62,Male,Mumbai,50k-75k,Dry,1,2443,No,18,7,17,Churn Risk,12-12-2023,26,UPI,No,Conditioner,No,2,79,6,0,No,Inactive,0,Positive,2
4821,32,Female,Chennai,75k-100k,Dry,2,2087,No,4,8,4,Repeat,20-02-2023,84,UPI,No,Moisturizer,No,5,72,3,40,No,Inactive,6,Negative,1
4822,37,Other,Mumbai,<25k,Combination,3,4842,No,5,2,3,New,22-12-2024,41,Wallet,Yes,Conditioner,No,5,51,0,31,No,Inactive,6,Positive,1
4823,46,Female,Bangalore,75k-100k,Oily,2,4791,No,14,1,8,VIP,25-04-2023,33,COD,No,Moisturizer,No,5,28,3,47,No,Active,0,Positive,2
4824,59,Male,Hyderabad,75k-100k,Combination,1,4591,No,29,4,16,Repeat,09-06-2024,26,UPI,No,Conditioner,No,5,65,13,35,No,Inactive,6,Neutral,3
4825,46,Male,Hyderabad,50k-75k,Dry,1,1029,Yes,19,0,13,Repeat,16-12-2024,62,Wallet,No,Sunscreen,No,4,46,15,13,Yes,Inactive,10,Positive,3
4826,20,Male,Hyderabad,50k-75k,Combination,3,536,No,20,3,5,Repeat,01-11-2023,76,COD,No,Moisturizer,No,1,5,3,2,Yes,Inactive,3,Positive,3
4827,36,Female,Mumbai,75k-100k,Combination,2,4628,No,15,5,18,New,30-03-2025,77,COD,No,Shampoo,No,2,85,17,22,No,Inactive,6,Negative,0
4828,20,Female,Chennai,75k-100k,Normal,4,4834,Yes,1,6,12,New,29-10-2023,64,UPI,No,Moisturizer,No,5,40,0,27,No,Inactive,1,Positive,4
4829,31,Male,Mumbai,25k-50k,Sensitive,3,2130,No,21,1,7,New,22-11-2023,55,COD,No,Face Wash,No,1,52,15,18,No,Inactive,8,Negative,4
4830,57,Female,Hyderabad,75k-100k,Dry,3,2215,No,8,9,6,Repeat,14-03-2024,62,UPI,No,Conditioner,No,4,62,6,22,No,Active,7,Neutral,2
4831,21,Female,Hyderabad,25k-50k,Dry,0,1924,No,7,8,17,Repeat,19-09-2024,7,UPI,Yes,Conditioner,No,4,7,17,33,No,Inactive,8,Positive,0
4832,28,Female,Hyderabad,75k-100k,Combination,4,2172,No,3,1,11,Churn Risk,29-03-2025,51,UPI,No,Moisturizer,No,3,2,9,46,No,Active,7,Positive,0
4833,48,Male,Hyderabad,25k-50k,Sensitive,4,4368,Yes,4,4,7,VIP,23-04-2023,70,Card,No,Moisturizer,No,3,91,10,45,No,Inactive,10,Positive,2
4834,60,Male,Bangalore,<25k,Combination,3,4727,Yes,25,6,13,VIP,21-01-2023,86,UPI,No,Shampoo,No,4,27,7,12,No,Active,7,Positive,4
4835,49,Male,Hyderabad,25k-50k,Oily,4,2143,No,8,8,0,New,20-05-2024,5,Wallet,No,Conditioner,No,5,48,9,33,No,Inactive,3,Positive,0
4836,44,Female,Mumbai,50k-75k,Dry,3,4991,No,20,6,1,Repeat,20-08-2024,67,Wallet,No,Conditioner,No,1,66,13,5,No,Active,3,Positive,1
4837,47,Other,Hyderabad,75k-100k,Normal,1,2335,No,10,5,16,New,10-04-2024,40,Wallet,Yes,Sunscreen,No,3,59,10,9,No,Active,4,Positive,3
4838,60,Male,Delhi,25k-50k,Normal,1,3065,No,22,5,12,Repeat,26-09-2023,74,UPI,No,Serum,No,3,65,5,3,No,Inactive,0,Neutral,0
4839,19,Male,Bangalore,75k-100k,Normal,7,2848,No,22,4,10,VIP,16-06-2023,61,Card,Yes,Moisturizer,No,1,79,7,39,No,Inactive,1,Neutral,1
4840,26,Female,Hyderabad,100k+,Dry,2,2232,No,23,8,17,VIP,10-05-2023,83,Card,No,Moisturizer,No,4,76,11,43,No,Inactive,4,Positive,2
4841,45,Female,Delhi,75k-100k,Dry,6,4142,Yes,27,9,14,VIP,28-12-2024,49,Wallet,No,Serum,No,4,93,14,34,No,Inactive,3,Neutral,2
4842,48,Other,Mumbai,50k-75k,Normal,4,580,Yes,6,3,2,New,07-12-2023,51,UPI,No,Shampoo,No,2,5,1,23,Yes,Active,1,Neutral,3
4843,51,Male,Bangalore,50k-75k,Dry,6,3852,No,1,1,19,Repeat,28-10-2024,76,UPI,Yes,Sunscreen,No,1,24,17,47,No,Inactive,0,Negative,2
4844,32,Male,Hyderabad,<25k,Normal,2,4702,No,28,0,16,Repeat,17-05-2025,75,UPI,No,Serum,Yes,5,44,13,26,No,Active,3,Positive,1
4845,42,Male,Mumbai,25k-50k,Oily,3,2895,Yes,23,3,10,Repeat,12-01-2025,39,Card,Yes,Moisturizer,No,3,72,2,48,No,Inactive,4,Neutral,4
4846,53,Male,Delhi,75k-100k,Oily,1,941,No,22,0,3,Repeat,17-08-2024,71,UPI,No,Shampoo,No,1,12,3,36,No,Inactive,0,Positive,0
4847,25,Female,Bangalore,<25k,Oily,3,4498,No,26,8,10,Repeat,18-01-2024,12,UPI,Yes,Moisturizer,No,5,59,19,44,No,Active,0,Neutral,3
4848,26,Male,Hyderabad,100k+,Combination,3,2958,No,22,7,16,Repeat,01-07-2025,39,UPI,No,Sunscreen,No,4,25,19,40,Yes,Active,0,Positive,1
4849,54,Male,Mumbai,25k-50k,Combination,2,4636,No,20,3,7,New,09-07-2024,47,UPI,No,Conditioner,No,2,0,15,11,No,Inactive,8,Positive,1
4850,62,Female,Bangalore,25k-50k,Sensitive,1,1959,No,1,1,6,New,18-08-2024,7,Card,No,Face Wash,No,4,37,0,28,No,Inactive,3,Positive,1
4851,56,Male,Delhi,25k-50k,Sensitive,2,1703,No,11,9,10,Repeat,03-03-2025,22,UPI,No,Conditioner,No,4,98,5,1,No,Active,10,Positive,3
4852,49,Female,Hyderabad,75k-100k,Sensitive,3,2033,Yes,16,9,9,New,04-04-2023,46,Card,Yes,Serum,No,1,19,10,44,No,Inactive,3,Neutral,3
4853,34,Male,Bangalore,50k-75k,Oily,5,3267,Yes,5,5,18,Repeat,04-11-2024,48,Wallet,No,Shampoo,No,4,27,19,6,No,Inactive,10,Positive,3
4854,52,Female,Delhi,25k-50k,Oily,3,1445,No,0,5,5,Repeat,12-01-2024,12,Wallet,No,Conditioner,No,3,12,7,39,No,Inactive,9,Neutral,1
4855,54,Male,Delhi,50k-75k,Oily,2,1366,Yes,22,2,7,New,08-02-2023,19,Card,No,Shampoo,No,1,68,17,3,No,Active,7,Neutral,4
4856,36,Female,Mumbai,100k+,Dry,1,4544,No,8,2,4,New,26-08-2023,40,Card,No,Shampoo,No,4,80,6,2,No,Inactive,7,Positive,3
4857,61,Male,Delhi,50k-75k,Dry,2,1698,No,9,6,12,New,25-04-2023,23,UPI,Yes,Serum,No,3,53,15,33,No,Inactive,10,Positive,3
4858,46,Male,Delhi,<25k,Oily,6,2276,No,21,6,17,Repeat,26-03-2023,58,UPI,No,Serum,No,1,99,11,9,No,Inactive,9,Negative,3
4859,24,Female,Chennai,<25k,Normal,4,3015,No,5,9,19,Repeat,27-06-2025,49,UPI,No,Face Wash,No,3,25,7,47,No,Active,4,Neutral,3
4860,45,Male,Delhi,75k-100k,Sensitive,0,4714,No,0,8,4,New,27-05-2024,15,COD,No,Serum,No,2,8,17,45,No,Inactive,5,Positive,4
4861,26,Male,Hyderabad,50k-75k,Combination,5,1089,No,27,5,17,Churn Risk,18-05-2023,9,Card,No,Serum,No,1,81,12,13,No,Active,5,Positive,3
4862,45,Female,Bangalore,100k+,Sensitive,3,661,No,15,9,11,Repeat,22-07-2023,41,Card,No,Serum,No,1,3,3,21,No,Inactive,2,Positive,4
4863,23,Female,Hyderabad,50k-75k,Normal,4,1215,No,9,4,16,Repeat,29-07-2024,73,Wallet,No,Shampoo,No,2,32,2,43,No,Inactive,7,Positive,4
4864,46,Male,Hyderabad,<25k,Dry,5,4629,No,28,9,12,New,17-08-2023,28,Card,No,Face Wash,No,2,31,17,46,No,Active,9,Neutral,1
4865,34,Male,Mumbai,50k-75k,Oily,0,4611,No,13,8,4,Repeat,27-12-2023,49,UPI,Yes,Serum,No,2,37,7,40,No,Active,10,Positive,4
4866,33,Male,Chennai,50k-75k,Dry,5,2838,No,13,1,15,Repeat,03-11-2024,76,COD,No,Sunscreen,No,3,17,18,22,No,Inactive,7,Neutral,2
4867,40,Male,Chennai,50k-75k,Dry,2,3294,No,23,1,6,Repeat,13-06-2024,69,Card,No,Serum,No,3,24,19,32,No,Inactive,9,Negative,3
4868,48,Other,Hyderabad,100k+,Normal,2,1837,No,13,3,19,New,27-06-2023,13,COD,No,Face Wash,No,1,68,12,19,Yes,Inactive,6,Positive,1
4869,20,Female,Bangalore,50k-75k,Dry,4,4544,No,12,3,13,VIP,09-12-2023,23,COD,No,Face Wash,No,2,95,5,21,No,Active,2,Positive,2
4870,38,Female,Chennai,50k-75k,Dry,0,529,No,1,9,10,New,04-05-2024,6,Card,No,Moisturizer,No,5,31,9,47,No,Inactive,6,Positive,2
4871,43,Other,Chennai,25k-50k,Sensitive,4,1940,No,19,9,0,Repeat,07-02-2023,12,Card,No,Face Wash,No,4,96,18,20,No,Inactive,1,Positive,0
4872,53,Female,Hyderabad,25k-50k,Sensitive,2,2899,No,22,9,8,New,17-01-2024,46,COD,No,Conditioner,No,3,60,0,6,No,Inactive,5,Positive,0
4873,59,Female,Chennai,50k-75k,Normal,1,961,No,1,3,13,Churn Risk,19-02-2024,73,UPI,No,Conditioner,No,5,16,14,0,No,Inactive,10,Neutral,4
4874,54,Male,Mumbai,50k-75k,Oily,3,3619,No,17,4,3,New,21-04-2025,33,COD,No,Face Wash,No,4,32,0,38,No,Inactive,1,Positive,4
4875,39,Male,Hyderabad,<25k,Sensitive,6,2395,No,4,2,1,Repeat,17-09-2024,64,COD,Yes,Conditioner,No,1,20,0,15,No,Inactive,4,Negative,4
4876,59,Female,Chennai,25k-50k,Dry,5,3911,No,25,1,5,Repeat,15-01-2024,29,Wallet,Yes,Moisturizer,No,5,83,1,30,No,Inactive,6,Negative,0
4877,29,Male,Chennai,50k-75k,Combination,3,2034,No,3,3,12,Repeat,30-07-2023,37,Wallet,No,Shampoo,No,4,41,2,30,Yes,Active,9,Positive,0
4878,59,Male,Chennai,75k-100k,Sensitive,1,4436,No,24,8,15,Repeat,12-11-2024,2,COD,No,Shampoo,No,3,1,13,25,No,Inactive,5,Positive,3
4879,30,Male,Hyderabad,25k-50k,Combination,2,2451,No,6,3,18,New,18-04-2023,27,UPI,Yes,Serum,No,4,14,17,28,No,Inactive,5,Positive,0
4880,28,Male,Bangalore,50k-75k,Oily,2,4048,No,27,9,10,Repeat,22-10-2023,30,Wallet,No,Shampoo,No,3,40,14,4,No,Inactive,0,Positive,4
4881,33,Female,Delhi,25k-50k,Dry,3,3450,No,3,9,12,New,24-04-2023,25,UPI,No,Serum,No,2,32,1,22,No,Inactive,8,Positive,2
4882,25,Female,Chennai,50k-75k,Sensitive,3,4364,No,12,0,5,New,09-10-2024,7,UPI,No,Serum,No,4,59,2,18,No,Inactive,7,Negative,3
4883,57,Male,Delhi,50k-75k,Oily,2,4342,No,29,9,13,New,14-03-2023,53,UPI,No,Serum,No,2,5,1,1,Yes,Inactive,5,Negative,3
4884,57,Male,Delhi,25k-50k,Normal,2,3999,No,24,7,16,Repeat,22-12-2024,27,Card,Yes,Moisturizer,No,5,92,2,10,No,Inactive,3,Neutral,2
4885,62,Female,Chennai,50k-75k,Oily,7,4318,No,10,2,19,Repeat,29-09-2024,41,Wallet,No,Sunscreen,No,4,5,6,47,No,Inactive,0,Negative,3
4886,19,Male,Chennai,25k-50k,Normal,3,2516,Yes,1,0,8,Churn Risk,14-11-2023,42,COD,No,Face Wash,No,5,90,16,38,No,Inactive,4,Neutral,3
4887,47,Female,Delhi,25k-50k,Normal,3,2847,No,8,0,5,Repeat,22-06-2023,64,UPI,No,Moisturizer,No,5,98,17,16,No,Active,9,Neutral,2
4888,47,Female,Bangalore,50k-75k,Sensitive,6,3134,No,12,4,17,Repeat,24-08-2024,25,COD,Yes,Conditioner,No,4,8,11,49,No,Inactive,9,Positive,0
4889,29,Male,Delhi,50k-75k,Combination,2,3436,No,23,3,11,Churn Risk,20-11-2023,78,Wallet,No,Moisturizer,No,2,82,10,17,No,Inactive,0,Positive,3
4890,27,Female,Bangalore,75k-100k,Normal,5,3557,Yes,29,6,11,VIP,24-04-2023,62,Card,Yes,Face Wash,No,5,25,11,30,No,Inactive,7,Positive,1
4891,61,Female,Mumbai,<25k,Dry,3,4951,No,9,6,15,Repeat,24-03-2025,76,COD,No,Face Wash,No,1,81,3,40,No,Active,5,Negative,0
4892,28,Male,Bangalore,75k-100k,Sensitive,4,810,No,20,8,3,VIP,03-11-2023,72,Wallet,Yes,Sunscreen,No,5,15,2,33,No,Inactive,7,Positive,1
4893,32,Male,Hyderabad,25k-50k,Normal,4,2108,No,15,2,18,Repeat,25-12-2023,84,Wallet,No,Face Wash,No,2,46,7,27,No,Inactive,4,Positive,1
4894,33,Other,Chennai,25k-50k,Sensitive,1,1111,No,17,9,3,Repeat,09-06-2024,27,UPI,Yes,Serum,No,5,19,19,41,No,Active,7,Positive,0
4895,34,Male,Mumbai,50k-75k,Dry,0,980,Yes,4,9,14,Repeat,06-04-2023,65,UPI,No,Sunscreen,No,4,30,3,16,No,Active,3,Positive,3
4896,43,Female,Delhi,50k-75k,Sensitive,6,3766,Yes,28,1,19,Repeat,14-06-2023,44,Card,Yes,Conditioner,No,1,71,9,31,No,Inactive,4,Positive,4
4897,19,Female,Bangalore,100k+,Sensitive,3,1709,No,28,0,0,New,27-12-2023,75,COD,No,Shampoo,No,2,86,0,37,No,Inactive,3,Positive,2
4898,29,Male,Mumbai,50k-75k,Normal,1,4332,No,17,1,8,New,29-08-2023,55,Card,Yes,Serum,No,2,91,7,22,No,Inactive,7,Negative,0
4899,43,Male,Hyderabad,25k-50k,Oily,1,1839,Yes,26,1,11,Repeat,08-08-2023,51,COD,Yes,Serum,No,2,39,16,28,Yes,Active,2,Positive,4
4900,40,Female,Bangalore,100k+,Sensitive,3,3643,No,13,5,0,Repeat,09-03-2025,10,Card,No,Conditioner,Yes,5,18,16,37,No,Inactive,8,Positive,4
4901,35,Male,Delhi,25k-50k,Normal,5,4638,No,8,0,2,New,16-07-2025,62,COD,Yes,Moisturizer,No,3,49,18,21,No,Inactive,8,Positive,4
4902,49,Female,Delhi,25k-50k,Dry,4,1664,Yes,1,7,16,VIP,22-02-2024,67,UPI,No,Shampoo,No,5,75,3,3,No,Inactive,6,Positive,2
4903,55,Female,Bangalore,50k-75k,Dry,3,3552,Yes,10,4,1,New,30-06-2024,29,Wallet,Yes,Sunscreen,No,5,15,10,47,No,Inactive,9,Positive,1
4904,64,Female,Hyderabad,100k+,Oily,2,2733,No,22,0,14,VIP,25-11-2024,63,UPI,No,Moisturizer,No,1,78,10,43,No,Inactive,6,Positive,1
4905,20,Male,Chennai,75k-100k,Dry,1,3509,No,24,6,2,New,24-07-2023,60,UPI,No,Shampoo,No,2,16,2,28,No,Inactive,8,Positive,4
4906,55,Female,Chennai,50k-75k,Normal,3,3476,No,17,7,4,Repeat,10-10-2024,75,UPI,Yes,Conditioner,No,2,67,9,1,No,Inactive,0,Neutral,2
4907,20,Female,Delhi,75k-100k,Oily,7,4087,No,7,0,14,New,07-07-2023,70,Card,No,Moisturizer,No,1,83,19,19,No,Inactive,4,Positive,0
4908,47,Female,Hyderabad,50k-75k,Normal,2,3826,No,6,1,8,Repeat,12-01-2025,4,COD,No,Shampoo,No,4,9,2,10,Yes,Inactive,1,Neutral,4
4909,18,Female,Delhi,75k-100k,Oily,5,3042,No,0,8,13,Repeat,29-04-2023,70,Card,No,Sunscreen,Yes,3,69,15,25,No,Inactive,3,Positive,1
4910,47,Female,Chennai,25k-50k,Oily,3,3011,No,26,9,6,Repeat,31-07-2023,47,Card,No,Shampoo,No,1,93,9,43,Yes,Inactive,7,Positive,3
4911,62,Female,Delhi,25k-50k,Normal,1,4736,Yes,22,1,15,Repeat,10-12-2024,31,UPI,No,Sunscreen,No,5,27,19,11,No,Inactive,0,Positive,3
4912,49,Male,Bangalore,50k-75k,Oily,4,2424,No,28,6,13,Repeat,08-02-2024,76,Wallet,No,Sunscreen,No,4,63,18,25,No,Inactive,4,Positive,2
4913,45,Other,Bangalore,75k-100k,Normal,1,3486,No,5,3,2,Repeat,12-02-2024,58,UPI,No,Sunscreen,No,1,65,19,9,No,Active,2,Negative,2
4914,38,Male,Hyderabad,75k-100k,Dry,3,1971,No,3,7,6,New,26-06-2023,76,UPI,No,Moisturizer,No,4,47,6,49,No,Inactive,0,Positive,1
4915,63,Male,Chennai,50k-75k,Dry,2,3899,No,16,8,7,Repeat,29-03-2025,67,COD,Yes,Face Wash,No,2,8,6,46,Yes,Active,8,Neutral,0
4916,30,Female,Hyderabad,<25k,Sensitive,0,4075,Yes,25,7,14,New,10-02-2024,63,Wallet,No,Sunscreen,No,5,92,9,42,Yes,Active,0,Positive,0
4917,44,Male,Hyderabad,25k-50k,Combination,5,4658,Yes,11,3,1,Repeat,18-09-2024,9,COD,Yes,Face Wash,No,3,38,7,47,No,Inactive,4,Neutral,1
4918,53,Female,Chennai,75k-100k,Combination,2,1328,No,16,1,3,Repeat,22-08-2024,71,Card,No,Serum,No,2,97,12,2,No,Inactive,8,Positive,2
4919,24,Female,Mumbai,25k-50k,Dry,2,530,No,8,1,3,Repeat,24-10-2024,44,UPI,No,Moisturizer,No,5,64,4,15,No,Inactive,7,Positive,1
4920,39,Male,Mumbai,75k-100k,Sensitive,6,1599,No,27,0,10,New,16-06-2024,68,UPI,No,Serum,No,2,30,7,18,No,Inactive,5,Neutral,4
4921,27,Male,Delhi,25k-50k,Combination,4,800,No,4,4,0,New,27-07-2023,27,Card,Yes,Shampoo,No,1,74,1,12,No,Inactive,7,Neutral,1
4922,56,Female,Mumbai,50k-75k,Normal,0,3211,No,1,5,12,Repeat,05-06-2025,62,COD,No,Face Wash,No,4,83,8,46,No,Inactive,0,Positive,0
4923,32,Female,Bangalore,50k-75k,Normal,2,2098,No,9,6,3,Repeat,17-04-2024,83,UPI,No,Conditioner,No,2,76,2,8,No,Inactive,3,Positive,1
4924,32,Female,Hyderabad,75k-100k,Oily,2,3330,No,4,5,11,VIP,19-04-2023,42,COD,No,Face Wash,No,1,62,11,4,No,Inactive,2,Positive,4
4925,21,Female,Delhi,50k-75k,Combination,1,2191,No,18,2,18,New,09-04-2023,24,UPI,Yes,Shampoo,Yes,5,1,19,31,No,Inactive,0,Negative,2
4926,49,Male,Hyderabad,50k-75k,Normal,1,1563,No,8,3,5,VIP,02-07-2023,89,Wallet,No,Conditioner,No,4,85,14,6,No,Inactive,2,Positive,1
4927,40,Male,Chennai,50k-75k,Combination,11,4927,Yes,10,7,13,New,26-08-2024,23,Wallet,No,Moisturizer,Yes,1,88,3,9,No,Active,10,Positive,4
4928,23,Female,Mumbai,100k+,Oily,3,1425,No,21,4,4,Repeat,08-07-2025,42,COD,No,Face Wash,No,4,45,11,7,No,Inactive,8,Negative,4
4929,41,Female,Chennai,50k-75k,Dry,5,2428,No,19,6,5,New,29-06-2024,19,COD,No,Moisturizer,No,3,22,16,16,No,Inactive,5,Positive,4
4930,37,Male,Delhi,25k-50k,Sensitive,3,2605,No,25,9,3,Repeat,29-01-2024,81,UPI,No,Shampoo,No,1,78,12,23,No,Inactive,10,Positive,3
4931,54,Female,Bangalore,50k-75k,Oily,5,4445,No,19,6,19,Repeat,28-12-2024,25,Card,No,Conditioner,No,3,93,18,27,No,Active,5,Positive,1
4932,37,Female,Mumbai,50k-75k,Oily,3,4096,Yes,16,2,7,New,15-10-2024,61,Card,No,Moisturizer,No,2,3,6,32,No,Inactive,9,Neutral,4
4933,29,Female,Chennai,75k-100k,Oily,4,4679,No,25,6,6,Churn Risk,01-09-2024,44,Card,No,Conditioner,No,3,40,16,34,No,Active,8,Positive,3
4934,50,Male,Mumbai,25k-50k,Sensitive,5,4870,No,14,8,1,New,29-04-2024,69,COD,No,Face Wash,No,5,57,15,7,No,Inactive,10,Neutral,4
4935,45,Female,Hyderabad,25k-50k,Normal,4,3507,No,3,4,1,Repeat,21-01-2025,13,Wallet,Yes,Sunscreen,No,3,62,2,47,No,Inactive,10,Negative,0
4936,25,Female,Bangalore,100k+,Combination,2,525,No,1,4,8,Repeat,17-01-2025,63,COD,No,Moisturizer,No,4,56,4,11,No,Inactive,4,Positive,3
4937,18,Female,Mumbai,100k+,Dry,4,1702,No,17,3,5,New,21-06-2023,74,UPI,No,Conditioner,No,5,90,14,32,No,Inactive,4,Negative,3
4938,54,Other,Bangalore,50k-75k,Dry,7,3028,No,17,8,5,New,09-11-2024,54,Card,Yes,Sunscreen,No,4,59,17,19,No,Active,4,Positive,1
4939,39,Female,Hyderabad,<25k,Sensitive,3,1393,No,10,7,12,Repeat,28-08-2024,47,COD,No,Moisturizer,No,1,12,2,11,No,Inactive,0,Neutral,3
4940,23,Female,Hyderabad,25k-50k,Dry,3,4018,No,13,8,17,Churn Risk,25-10-2023,77,UPI,No,Conditioner,No,1,39,15,12,No,Inactive,0,Positive,4
4941,38,Other,Chennai,25k-50k,Sensitive,3,3902,No,27,7,11,Repeat,16-04-2023,81,Wallet,No,Moisturizer,No,3,77,0,21,No,Inactive,6,Positive,1
4942,49,Male,Delhi,50k-75k,Sensitive,1,3374,No,12,7,0,VIP,15-02-2023,52,Card,Yes,Shampoo,Yes,5,13,12,41,No,Active,10,Positive,2
4943,52,Male,Chennai,25k-50k,Combination,1,2873,Yes,1,7,5,Repeat,10-06-2023,58,UPI,No,Face Wash,No,5,23,14,29,Yes,Inactive,6,Neutral,3
4944,32,Female,Bangalore,75k-100k,Combination,10,3544,No,16,7,13,Repeat,28-03-2024,55,COD,No,Serum,No,5,38,4,33,No,Inactive,9,Positive,0
4945,22,Male,Chennai,<25k,Sensitive,1,3915,No,29,0,8,New,13-10-2024,81,COD,No,Face Wash,No,2,99,1,31,No,Inactive,2,Positive,4
4946,63,Male,Mumbai,50k-75k,Combination,2,2526,No,18,9,4,Churn Risk,11-05-2024,74,Wallet,Yes,Shampoo,No,5,23,6,14,No,Inactive,8,Negative,1
4947,23,Male,Chennai,50k-75k,Normal,4,4230,No,26,4,3,Churn Risk,11-06-2024,4,UPI,No,Moisturizer,No,4,2,15,38,No,Inactive,7,Positive,3
4948,42,Male,Delhi,50k-75k,Oily,3,2250,No,15,9,10,Repeat,20-07-2024,24,Wallet,No,Conditioner,No,1,17,9,34,Yes,Inactive,7,Positive,2
